"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2020","X2025","X2030","X2035","X2040","X2045","X2050","X2055","X2060","X2065","X2070","X2075","X2080","X2085","X2090","X2095","X2100","X"
"Palau","PLW","Pupil-teacher ratio in tertiary education (headcount basis)","UIS.PTRHC.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.85455,10.90909,10.52174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palau","PLW","Pupil-teacher ratio in upper secondary education (headcount basis)","UIS.PTRHC.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.98969,14.34848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.44444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palau","PLW","Under-age enrolment ratio in primary education, both sexes (%)","UIS.UAPP.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Palau","PLW","Under-age enrolment ratio in secondary education, both sexes (%)","UIS.UAPP.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Expenditure on education not allocated by level as % of government expenditure on education (%)","UIS.XPUBP.UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15948,NA,10.69832,8.31009,NA,6.83254,NA,NA,NA,NA,NA,NA,28.76814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Expenditure on lower secondary as % of government expenditure on education (%)","UIS.XPUBP.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.72664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Expenditure on post-secondary non-tertiary as % of government expenditure on education (%)","UIS.XPUBP.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111,0.09277,NA,0.34679,NA,NA,NA,NA,NA,NA,0.06592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Expenditure on pre-primary as % of government expenditure on education (%)","UIS.XPUBP.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92407,3.13898,2.93433,2.15493,NA,3.9993,NA,NA,NA,NA,NA,NA,3.02666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Expenditure on primary as % of government expenditure on education (%)","SE.XPD.PRIM.ZS",37.94416,45.72206,41.01487,43.62464,42.85133,38.64591,39.81795,41.18099,45.57086,47.02164,45.51578,39.4821,34.83168,36.57956,40.29018,39.05199,42.50169,37.92627,NA,NA,NA,NA,NA,NA,31.38087,30.38158,29.69861,31.59261,NA,38.41875,37.61984,33.40638,32.0895,NA,34.51866,NA,NA,NA,NA,NA,NA,23.47102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Expenditure on secondary and post-secondary non-tertiary vocational as % of government expenditure on education (%)","UIS.XPUBP.2T4.V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Expenditure on secondary as % of government expenditure on education (%)","SE.XPD.SECO.ZS",26.46407,26.5168,26.63956,24.88682,27.35169,23.89325,20.14102,20.8575,21.96875,25.51875,21.68519,21.26792,24.16244,24.18813,25.34828,25.79518,26.53558,26.33298,NA,NA,NA,NA,NA,NA,21.97609,21.09187,20.05073,22.25568,NA,31.37637,33.89391,26.39545,29.22263,NA,25.94862,NA,NA,NA,NA,NA,NA,22.42744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Expenditure on tertiary as % of government expenditure on education (%)","SE.XPD.TERT.ZS",10.4238,11.69416,11.56957,14.70244,15.40633,13.98962,13.28639,13.77363,14.58145,14.49311,14.58082,17.79682,20.7027,20.40818,21.19972,20.98308,22.36654,25.22943,NA,NA,NA,NA,NA,NA,26.17144,23.16301,24.49212,26.7799,NA,26.12133,25.34727,26.45453,28.13009,NA,28.35409,NA,NA,NA,NA,NA,NA,22.24082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Expenditure on upper secondary as % of government expenditure on education (%)","UIS.XPUBP.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.64973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Lower secondary completion rate, both sexes (%)","SE.SEC.CMPT.LO.ZS",NA,NA,30.29968,31.09507,38.37028,40.71021,41.84481,42.919,45.10628,47.61668,NA,NA,55.85399,56.06353,57.03248,56.94227,56.92008,54.40201,56.67943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.56079,47.66522,66.15416,66.36468,66.26265,68.12978,69.85677,70.06852,73.86492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Over-age enrolment ratio in primary education, both sexes (%)","UIS.OAPP.1",25.1545,26.42783,27.50368,27.38004,NA,25.9966,25.42874,NA,20.21136,18.47427,16.80683,15.86346,15.92262,15.77433,16.15703,15.33959,15.70495,15.04973,14.92688,14.24703,13.5494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.26501,9.12019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Percentage of students in tertiary education enrolled in Education programmes, both sexes (%)","UIS.FOSEP.56.F140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.59681,11.09755,10.99504,14.52765,14.85272,12.01116,12.01057,12.85713,13.00641,10.2227,11.24218,11.64141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Percentage of students in tertiary education enrolled in Engineering, Manufacturing and Construction programmes, both sexes (%)","UIS.FOSEP.56.F500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.06192,14.4492,11.86313,11.57776,11.20775,10.95733,11.02688,10.74115,10.6422,18.34124,21.61497,23.05447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Percentage of students in tertiary education enrolled in Health and Welfare programmes, both sexes (%)","UIS.FOSEP.56.F700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05946,7.27008,8.08118,9.3194,7.97398,7.71597,7.81145,7.71842,7.79997,7.90205,10.37564,10.8808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Percentage of students in tertiary education enrolled in Humanities and Arts programmes, both sexes (%)","UIS.FOSEP.56.F200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.30946,7.97525,12.30729,9.72814,9.7915,7.31193,7.58284,7.49284,7.33201,8.17546,5.62929,7.41226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Percentage of students in tertiary education enrolled in Science programmes, both sexes (%)","UIS.FOSEP.56.F400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77038,7.0073,8.34176,8.89561,8.02978,8.26097,8.18453,8.04236,8.10906,13.32165,2.93839,6.6195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Percentage of students in tertiary education enrolled in Social Sciences, Business and Law programmes, both sexes (%)","UIS.FOSEP.56.F300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.41546,43.19678,40.63069,38.869,39.63757,41.237,41.04848,41.70802,41.77593,36.88098,40.70307,35.27397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Primary completion rate, both sexes (%)","SE.PRM.CMPT.ZS",64.36025,68.60134,72.64988,78.4636,81.14236,84.73024,97.88743,94.32609,91.61192,90.38299,85.84359,83.76527,81.96024,83.08289,79.16109,80.63293,80.77491,81.15077,79.51568,80.8427,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.74533,92.08708,92.56667,93.14515,NA,94.05561,93.43463,90.52826,94.4969,97.39494,97.35319,94.00624,99.42159,102.2465,101.9718,99.67001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Pupil-teacher ratio in lower secondary education (headcount basis)","UIS.PTRHC.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.86515,17.3742,16.84448,17.06113,NA,16.46241,16.32756,16.51494,16.26539,16.41088,16.01972,16.87022,16.09007,15.66517,16.62432,15.26292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Pupil-teacher ratio in pre-primary education (headcount basis)","SE.PRE.ENRL.TC.ZS",30.22271,24.80511,23.98705,27.25798,26.57477,27.1291,29.33178,28.64565,24.11982,27.22595,28.11783,26.57579,25.52381,25.43602,24.77175,24.53256,24.22432,23.30558,23.23992,23.40833,21.74027,22.11741,22.89807,23.04534,22.31135,21.99153,22.76957,NA,NA,19.15361,19.24139,18.73312,20.46126,NA,17.55134,19.83345,19.11957,18.37894,17.8604,17.94992,17.32741,18.74088,17.49001,18.62823,20.37883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Pupil-teacher ratio in primary education (headcount basis)","SE.PRM.ENRL.TC.ZS",27.06892,26.43547,25.87193,26.81489,27.07162,26.85665,28.38767,27.2216,26.35474,24.77946,27.3054,26.61049,26.19933,25.99528,25.58287,25.46111,22.24628,22.50858,23.04419,23.25568,23.01928,NA,NA,NA,NA,NA,NA,NA,NA,26.08202,24.73639,24.3295,24.27752,NA,24.03741,24.23255,24.5048,24.53809,24.23802,23.62485,23.45812,23.0112,22.60998,22.34957,21.98706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Pupil-teacher ratio in secondary education (headcount basis)","SE.SEC.ENRL.TC.ZS",20.73626,19.46076,19.61421,20.62827,21.29066,23.50529,25.29223,26.25349,27.6334,27.47775,21.04608,20.21812,19.58662,19.21178,19.15225,19.06167,18.97215,18.84893,19.41262,19.01746,20.08438,19.82173,19.10912,18.80945,18.24956,18.29652,18.05883,NA,NA,15.9968,16.25611,16.07911,16.09095,NA,15.76138,15.63104,15.77361,15.47421,15.38675,14.65648,15.33901,14.68664,14.18477,15.51877,13.58912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Pupil-teacher ratio in tertiary education (headcount basis)","UIS.PTRHC.56",19.97098,27.11151,27.36527,32.41194,24.31632,17.30678,21.35459,23.02387,14.12186,NA,15.10251,14.57403,NA,12.82532,15.96088,13.87431,17.35353,16.77208,15.48261,15.49985,15.99609,16.58885,16.93132,16.90628,14.92627,16.17822,16.26431,NA,16.17516,14.38677,14.82016,14.10194,13.92717,12.52538,11.70518,11.04383,11.34958,10.86575,9.974,10.00659,9.20384,9.94465,10.13979,10.87669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Pupil-teacher ratio in upper secondary education (headcount basis)","UIS.PTRHC.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.78678,14.69451,14.96983,14.73684,NA,14.77462,14.66565,14.75651,14.37072,13.94827,12.80372,13.194,12.72449,12.76938,13.98376,11.53663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Under-age enrolment ratio in primary education, both sexes (%)","UIS.UAPP.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41994,0.44952,0.40362,0.3282,NA,0.18386,0.17983,0.23064,0.17517,0.19044,0.15141,0.22486,0.22767,0.30023,0.30827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama","PAN","Under-age enrolment ratio in secondary education, both sexes (%)","UIS.UAPP.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01065,0.74094,NA,0.60676,0.627,0.61183,NA,0.62855,0.5169,0.65644,0.63186,0.85571,0.64774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Expenditure on education not allocated by level as % of government expenditure on education (%)","UIS.XPUBP.UK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Expenditure on lower secondary as % of government expenditure on education (%)","UIS.XPUBP.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Expenditure on post-secondary non-tertiary as % of government expenditure on education (%)","UIS.XPUBP.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Expenditure on pre-primary as % of government expenditure on education (%)","UIS.XPUBP.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Expenditure on primary as % of government expenditure on education (%)","SE.XPD.PRIM.ZS",NA,NA,25.96102,NA,NA,NA,NA,30.07011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Expenditure on secondary and post-secondary non-tertiary vocational as % of government expenditure on education (%)","UIS.XPUBP.2T4.V",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Expenditure on secondary as % of government expenditure on education (%)","SE.XPD.SECO.ZS",NA,NA,29.13433,NA,NA,NA,NA,21.66349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Expenditure on tertiary as % of government expenditure on education (%)","SE.XPD.TERT.ZS",NA,NA,16.20947,NA,NA,NA,NA,40.42654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Expenditure on upper secondary as % of government expenditure on education (%)","UIS.XPUBP.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Lower secondary completion rate, both sexes (%)","SE.SEC.CMPT.LO.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.56211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.53367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Over-age enrolment ratio in primary education, both sexes (%)","UIS.OAPP.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Percentage of students in tertiary education enrolled in Education programmes, both sexes (%)","UIS.FOSEP.56.F140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.44497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Percentage of students in tertiary education enrolled in Engineering, Manufacturing and Construction programmes, both sexes (%)","UIS.FOSEP.56.F500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.43869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Percentage of students in tertiary education enrolled in Health and Welfare programmes, both sexes (%)","UIS.FOSEP.56.F700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.53991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Percentage of students in tertiary education enrolled in Humanities and Arts programmes, both sexes (%)","UIS.FOSEP.56.F200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.14068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Percentage of students in tertiary education enrolled in Science programmes, both sexes (%)","UIS.FOSEP.56.F400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Percentage of students in tertiary education enrolled in Social Sciences, Business and Law programmes, both sexes (%)","UIS.FOSEP.56.F300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.65798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Primary completion rate, both sexes (%)","SE.PRM.CMPT.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.44399,45.4786,45.89885,45.13269,43.3369,44.05956,NA,50.06631,50.02446,51.47598,49.92857,51.26314,NA,55.12297,55.6664,56.6217,58.0956,NA,NA,NA,NA,NA,NA,NA,NA,78.61136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Pupil-teacher ratio in lower secondary education (headcount basis)","UIS.PTRHC.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.96766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Papua New Guinea","PNG","Pupil-teacher ratio in pre-primary education (headcount basis)","SE.PRE.ENRL.TC.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.26919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
